Age,Gender,Education,Country,Ethnicity,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,Semer,VSA
2,1,University degree,UK,White,CL3,CL0,CL2,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL1,CL0,CL0
2,0,Professional certificate/ diploma,Republic of Ireland,White,CL3,CL3,CL0,CL0,CL6,CL4,CL5,CL0,CL0,CL4,CL0,CL0,CL4,CL3,CL0,CL2,CL4,CL0,CL0
2,1,University degree,UK,White,CL3,CL0,CL0,CL3,CL0,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,CL0,CL0
2,0,University degree,USA,White,CL5,CL2,CL3,CL5,CL6,CL3,CL6,CL0,CL0,CL0,CL0,CL0,CL4,CL2,CL2,CL3,CL3,CL0,CL0
2,1,Professional certificate/ diploma,Canada,White,CL6,CL2,CL0,CL5,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL5,CL0,CL0,CL0,CL0
2,1,Masters degree,USA,White,CL6,CL0,CL0,CL0,CL6,CL4,CL5,CL0,CL0,CL0,CL0,CL0,CL3,CL4,CL0,CL3,CL0,CL0,CL0
2,0,"Some college or university, no certificate or degree",Other,White,CL3,CL0,CL0,CL0,CL6,CL3,CL3,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL0,CL6,CL0,CL3
2,1,Doctorate degree,UK,White,CL5,CL0,CL0,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
2,1,University degree,UK,White,CL5,CL0,CL1,CL2,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
2,1,University degree,UK,White,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
2,1,Masters degree,USA,White,CL6,CL3,CL0,CL3,CL6,CL3,CL0,CL2,CL0,CL0,CL0,CL0,CL2,CL0,CL4,CL0,CL4,CL0,CL2
2,1,Professional certificate/ diploma,UK,White,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
2,1,University degree,UK,White,CL5,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL6,CL0,CL0
2,1,University degree,UK,White,CL5,CL0,CL1,CL0,CL5,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
2,1,University degree,UK,White,CL0,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
2,1,Left school at 18 years,UK,White,CL5,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
2,1,Left school at 16 years,UK,White,CL3,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
2,1,Masters degree,UK,White,CL5,CL1,CL1,CL0,CL5,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,CL1,CL4,CL0,CL0
2,1,"Some college or university, no certificate or degree",UK,White,CL6,CL2,CL2,CL3,CL6,CL3,CL5,CL0,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
2,0,Professional certificate/ diploma,UK,White,CL4,CL2,CL2,CL0,CL6,CL2,CL6,CL2,CL0,CL2,CL0,CL0,CL0,CL0,CL2,CL0,CL6,CL0,CL0
2,1,Masters degree,UK,White,CL5,CL0,CL0,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL0,CL0,CL0,CL0,CL0
2,1,Professional certificate/ diploma,UK,White,CL4,CL0,CL2,CL0,CL3,CL2,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
2,1,University degree,USA,White,CL5,CL0,CL0,CL6,CL6,CL6,CL6,CL0,CL0,CL3,CL0,CL2,CL0,CL4,CL0,CL2,CL4,CL0,CL0
2,1,Left school at 16 years,UK,White,CL4,CL0,CL0,CL6,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
2,1,Left school at 17 years,USA,White,CL5,CL6,CL0,CL5,CL6,CL3,CL5,CL2,CL0,CL1,CL0,CL0,CL0,CL1,CL5,CL1,CL6,CL0,CL0
2,1,University degree,USA,White,CL5,CL6,CL0,CL6,CL6,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL0,CL2,CL0,CL0
2,0,University degree,UK,White,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
2,1,Professional certificate/ diploma,UK,White,CL6,CL1,CL1,CL2,CL6,CL2,CL6,CL2,CL0,CL1,CL0,CL0,CL0,CL0,CL2,CL0,CL2,CL0,CL0
2,1,"Some college or university, no certificate or degree",USA,White,CL4,CL5,CL0,CL4,CL6,CL5,CL6,CL3,CL2,CL3,CL3,CL0,CL4,CL3,CL4,CL3,CL6,CL0,CL1
2,1,University degree,USA,White,CL5,CL0,CL0,CL0,CL6,CL5,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0,CL0
2,1,"Some college or university, no certificate or degree",Other,White,CL5,CL2,CL0,CL0,CL6,CL5,CL5,CL2,CL0,CL2,CL0,CL0,CL2,CL3,CL0,CL2,CL5,CL0,CL0
2,0,University degree,USA,White,CL5,CL2,CL0,CL4,CL6,CL4,CL5,CL3,CL0,CL2,CL0,CL2,CL3,CL2,CL4,CL3,CL4,CL0,CL1
2,1,Masters degree,USA,White,CL6,CL6,CL2,CL6,CL5,CL6,CL4,CL5,CL3,CL4,CL3,CL3,CL0,CL3,CL4,CL3,CL6,CL0,CL2
2,1,Left school at 17 years,UK,White,CL5,CL2,CL0,CL0,CL6,CL5,CL5,CL2,CL0,CL2,CL0,CL0,CL1,CL0,CL0,CL0,CL4,CL0,CL0
2,1,"Some college or university, no certificate or degree",UK,Mixed-White/Black,CL5,CL3,CL5,CL3,CL6,CL0,CL5,CL6,CL0,CL3,CL0,CL3,CL0,CL0,CL0,CL2,CL0,CL0,CL0
2,1,Masters degree,UK,White,CL5,CL0,CL0,CL0,CL6,CL3,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
2,0,University degree,Other,White,CL6,CL6,CL4,CL5,CL6,CL6,CL5,CL4,CL3,CL3,CL2,CL3,CL6,CL4,CL4,CL5,CL6,CL0,CL1
2,0,Doctorate degree,USA,White,CL6,CL0,CL0,CL4,CL6,CL6,CL5,CL3,CL0,CL3,CL0,CL0,CL2,CL3,CL3,CL0,CL6,CL0,CL0
2,1,Left school at 18 years,Other,White,CL4,CL1,CL0,CL6,CL6,CL2,CL6,CL2,CL0,CL2,CL2,CL2,CL2,CL2,CL0,CL2,CL2,CL0,CL0
2,0,University degree,Other,Asian,CL4,CL1,CL1,CL1,CL5,CL1,CL6,CL1,CL1,CL1,CL1,CL3,CL1,CL1,CL0,CL1,CL6,CL0,CL1
2,1,University degree,USA,White,CL5,CL0,CL0,CL2,CL5,CL6,CL5,CL2,CL0,CL4,CL0,CL3,CL0,CL3,CL0,CL5,CL3,CL0,CL0
2,0,University degree,UK,Asian,CL6,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
2,1,University degree,USA,White,CL4,CL1,CL0,CL2,CL6,CL5,CL5,CL2,CL1,CL0,CL0,CL0,CL2,CL1,CL2,CL2,CL6,CL0,CL1
2,1,Masters degree,USA,White,CL5,CL3,CL0,CL6,CL6,CL6,CL4,CL4,CL0,CL5,CL0,CL0,CL3,CL0,CL0,CL5,CL2,CL0,CL0
2,1,University degree,USA,Other,CL2,CL1,CL0,CL6,CL1,CL5,CL3,CL1,CL1,CL0,CL1,CL0,CL0,CL1,CL3,CL0,CL1,CL0,CL0
2,1,University degree,Australia,White,CL6,CL2,CL0,CL3,CL5,CL3,CL4,CL3,CL0,CL5,CL2,CL5,CL4,CL2,CL5,CL3,CL4,CL0,CL0
2,0,"Some college or university, no certificate or degree",USA,White,CL6,CL0,CL0,CL0,CL6,CL6,CL5,CL1,CL2,CL2,CL0,CL0,CL1,CL2,CL1,CL2,CL1,CL0,CL1
2,1,Professional certificate/ diploma,Australia,White,CL4,CL1,CL0,CL2,CL6,CL5,CL5,CL2,CL1,CL2,CL1,CL2,CL3,CL3,CL0,CL3,CL3,CL0,CL0
2,0,University degree,USA,Other,CL4,CL0,CL0,CL2,CL5,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
2,1,University degree,USA,White,CL3,CL5,CL0,CL6,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL4,CL2,CL6,CL0,CL2,CL0,CL0
2,0,Professional certificate/ diploma,USA,Other,CL6,CL2,CL0,CL0,CL6,CL6,CL5,CL5,CL0,CL4,CL0,CL2,CL0,CL0,CL0,CL2,CL6,CL0,CL0
2,1,Masters degree,UK,White,CL5,CL0,CL0,CL0,CL5,CL5,CL4,CL0,CL0,CL3,CL0,CL4,CL3,CL4,CL0,CL3,CL5,CL0,CL0
2,1,University degree,USA,Other,CL5,CL6,CL0,CL6,CL6,CL3,CL6,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL4,CL2,CL4,CL0,CL0
2,0,"Some college or university, no certificate or degree",USA,White,CL5,CL3,CL0,CL3,CL5,CL6,CL2,CL3,CL2,CL5,CL2,CL3,CL6,CL6,CL0,CL4,CL6,CL0,CL2
2,1,University degree,Other,White,CL6,CL3,CL1,CL0,CL6,CL5,CL4,CL0,CL0,CL3,CL0,CL0,CL0,CL3,CL0,CL1,CL5,CL0,CL0
2,0,"Some college or university, no certificate or degree",Canada,Other,CL6,CL0,CL0,CL0,CL5,CL6,CL5,CL4,CL0,CL3,CL0,CL3,CL5,CL3,CL0,CL4,CL2,CL0,CL2
2,1,University degree,USA,White,CL4,CL6,CL5,CL5,CL6,CL6,CL6,CL4,CL0,CL4,CL0,CL2,CL0,CL2,CL0,CL2,CL6,CL0,CL0
3,0,Professional certificate/ diploma,UK,White,CL6,CL0,CL0,CL0,CL6,CL3,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL0
3,1,Doctorate degree,UK,White,CL4,CL1,CL1,CL0,CL6,CL3,CL6,CL0,CL0,CL1,CL0,CL0,CL1,CL0,CL0,CL2,CL2,CL0,CL0
3,0,Left school at 16 years,UK,White,CL5,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
3,1,Professional certificate/ diploma,Canada,White,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
3,1,"Some college or university, no certificate or degree",UK,White,CL6,CL0,CL0,CL1,CL6,CL3,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
3,0,Professional certificate/ diploma,UK,White,CL4,CL1,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL1,CL0,CL0,CL0,CL0,CL6,CL0,CL1,CL0,CL0
3,0,University degree,UK,White,CL6,CL1,CL1,CL2,CL6,CL6,CL5,CL1,CL0,CL0,CL0,CL0,CL2,CL1,CL0,CL3,CL2,CL0,CL0
3,1,Masters degree,UK,White,CL6,CL0,CL0,CL0,CL4,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
3,1,Left school at 16 years,Other,White,CL3,CL0,CL0,CL2,CL3,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
3,0,University degree,UK,White,CL6,CL1,CL1,CL0,CL6,CL3,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL6,CL0,CL0
3,0,University degree,USA,Other,CL4,CL2,CL1,CL1,CL5,CL2,CL5,CL2,CL1,CL1,CL1,CL2,CL1,CL1,CL1,CL1,CL5,CL0,CL1
3,0,University degree,UK,White,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
3,0,Masters degree,UK,White,CL5,CL1,CL0,CL2,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
3,1,University degree,UK,White,CL4,CL0,CL0,CL0,CL4,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
3,0,Masters degree,UK,White,CL6,CL0,CL3,CL5,CL6,CL2,CL4,CL6,CL0,CL4,CL0,CL2,CL2,CL0,CL0,CL0,CL1,CL0,CL0
3,0,Professional certificate/ diploma,UK,White,CL6,CL2,CL2,CL0,CL6,CL3,CL6,CL3,CL0,CL2,CL0,CL0,CL0,CL2,CL0,CL0,CL6,CL0,CL0
3,0,Masters degree,UK,White,CL6,CL1,CL2,CL1,CL6,CL3,CL6,CL2,CL0,CL3,CL0,CL0,CL2,CL1,CL0,CL3,CL6,CL0,CL0
3,1,"Some college or university, no certificate or degree",UK,White,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
3,0,"Some college or university, no certificate or degree",UK,White,CL5,CL0,CL0,CL3,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
3,0,Professional certificate/ diploma,Other,White,CL5,CL1,CL1,CL0,CL5,CL2,CL6,CL3,CL0,CL2,CL0,CL1,CL1,CL1,CL0,CL1,CL1,CL0,CL0
3,0,University degree,UK,White,CL3,CL1,CL0,CL0,CL6,CL2,CL5,CL1,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL0,CL6,CL0,CL0
3,0,"Some college or university, no certificate or degree",UK,White,CL6,CL0,CL1,CL0,CL6,CL1,CL5,CL1,CL0,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL1
3,0,Professional certificate/ diploma,UK,White,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
3,0,"Some college or university, no certificate or degree",UK,White,CL5,CL0,CL1,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
3,1,"Some college or university, no certificate or degree",UK,White,CL3,CL0,CL1,CL1,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL0,CL0
3,1,Masters degree,UK,White,CL5,CL1,CL1,CL2,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL0,CL0,CL1
3,1,Masters degree,UK,White,CL6,CL0,CL0,CL0,CL6,CL3,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0
3,0,Professional certificate/ diploma,Canada,White,CL2,CL0,CL0,CL3,CL6,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL1,CL0,CL0
3,1,University degree,Canada,White,CL4,CL1,CL0,CL0,CL6,CL2,CL6,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL3,CL0,CL0
3,0,Doctorate degree,Canada,White,CL4,CL1,CL0,CL0,CL6,CL1,CL4,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL2,CL0,CL0
3,0,Professional certificate/ diploma,UK,White,CL3,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
3,1,Left school at 16 years,UK,White,CL5,CL3,CL0,CL0,CL6,CL0,CL6,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
3,0,"Some college or university, no certificate or degree",UK,White,CL4,CL1,CL1,CL2,CL6,CL6,CL4,CL1,CL0,CL2,CL2,CL2,CL0,CL2,CL0,CL2,CL6,CL0,CL0
3,0,Professional certificate/ diploma,Canada,White,CL4,CL0,CL0,CL0,CL4,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
3,0,"Some college or university, no certificate or degree",USA,White,CL5,CL0,CL0,CL6,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL0,CL6,CL0,CL0
3,1,University degree,UK,White,CL5,CL0,CL0,CL0,CL4,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
3,1,Professional certificate/ diploma,UK,White,CL2,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
3,0,Doctorate degree,UK,Asian,CL0,CL0,CL0,CL2,CL1,CL0,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
3,1,Left school at 18 years,Republic of Ireland,White,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
3,0,Masters degree,UK,White,CL5,CL0,CL0,CL1,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0
3,1,Left school at 16 years,UK,White,CL1,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
3,1,Left school at 16 years,UK,White,CL5,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0
3,0,Left school at 17 years,UK,White,CL6,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0
3,0,Professional certificate/ diploma,UK,Black,CL1,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
3,0,Masters degree,UK,Black,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
3,1,Professional certificate/ diploma,UK,White,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
3,1,"Some college or university, no certificate or degree",UK,White,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
3,1,University degree,UK,White,CL5,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
3,1,University degree,UK,Black,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
3,1,"Some college or university, no certificate or degree",UK,White,CL5,CL2,CL1,CL1,CL6,CL2,CL6,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0
3,1,University degree,Australia,White,CL3,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
3,0,University degree,UK,Black,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0
3,0,Masters degree,UK,White,CL6,CL0,CL1,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL0,CL0
3,1,University degree,UK,White,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
3,1,Professional certificate/ diploma,UK,White,CL6,CL0,CL0,CL2,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
3,1,University degree,UK,Other,CL3,CL0,CL0,CL0,CL5,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
3,1,University degree,UK,White,CL5,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
3,1,Professional certificate/ diploma,UK,White,CL5,CL1,CL0,CL0,CL6,CL2,CL4,CL1,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL1,CL6,CL0,CL0
3,1,"Some college or university, no certificate or degree",UK,White,CL5,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
3,1,University degree,Canada,White,CL5,CL0,CL0,CL0,CL6,CL3,CL5,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL0,CL0,CL0
3,1,Masters degree,UK,White,CL6,CL0,CL0,CL0,CL6,CL1,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
3,0,Masters degree,UK,Other,CL5,CL3,CL3,CL2,CL6,CL2,CL6,CL4,CL2,CL4,CL0,CL2,CL2,CL2,CL0,CL2,CL4,CL0,CL0
3,1,University degree,UK,White,CL6,CL0,CL0,CL3,CL6,CL1,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
3,1,Left school at 16 years,UK,White,CL5,CL0,CL0,CL3,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
3,1,Professional certificate/ diploma,UK,White,CL5,CL1,CL4,CL1,CL6,CL6,CL3,CL2,CL0,CL1,CL0,CL1,CL3,CL1,CL0,CL1,CL6,CL0,CL1
3,1,University degree,UK,White,CL4,CL1,CL1,CL0,CL6,CL6,CL5,CL4,CL0,CL3,CL0,CL3,CL3,CL2,CL0,CL3,CL6,CL0,CL0
3,0,Professional certificate/ diploma,UK,White,CL2,CL1,CL1,CL1,CL6,CL1,CL6,CL1,CL1,CL1,CL1,CL1,CL0,CL1,CL1,CL0,CL6,CL0,CL1
3,1,"Some college or university, no certificate or degree",UK,White,CL6,CL1,CL1,CL1,CL4,CL1,CL5,CL2,CL0,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
3,1,University degree,UK,White,CL6,CL2,CL0,CL0,CL5,CL2,CL5,CL2,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL1,CL2,CL0,CL0
3,1,University degree,UK,White,CL6,CL1,CL0,CL0,CL6,CL0,CL5,CL3,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
3,1,Professional certificate/ diploma,UK,White,CL5,CL0,CL0,CL2,CL5,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0
3,0,Masters degree,UK,White,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL0,CL0
3,0,University degree,UK,White,CL5,CL0,CL0,CL3,CL6,CL1,CL6,CL0,CL0,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
3,1,University degree,UK,White,CL4,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
3,1,Masters degree,UK,White,CL5,CL1,CL0,CL0,CL5,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
3,0,Doctorate degree,UK,White,CL4,CL1,CL1,CL1,CL6,CL1,CL6,CL2,CL0,CL2,CL0,CL0,CL2,CL1,CL0,CL1,CL4,CL0,CL1
3,1,University degree,UK,Black,CL2,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
3,0,Professional certificate/ diploma,UK,Black,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
3,1,Masters degree,UK,Black,CL4,CL0,CL0,CL2,CL2,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
3,0,Masters degree,UK,White,CL6,CL1,CL6,CL5,CL6,CL3,CL4,CL1,CL1,CL1,CL0,CL1,CL0,CL1,CL0,CL0,CL6,CL0,CL0
3,1,Masters degree,UK,White,CL4,CL0,CL0,CL0,CL6,CL1,CL4,CL1,CL0,CL1,CL0,CL1,CL0,CL0,CL0,CL0,CL2,CL0,CL0
3,0,Professional certificate/ diploma,Other,White,CL3,CL2,CL2,CL3,CL6,CL2,CL5,CL2,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL2,CL6,CL0,CL0
3,0,University degree,UK,White,CL5,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0
3,1,Professional certificate/ diploma,UK,Black,CL0,CL0,CL0,CL0,CL5,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
3,1,"Some college or university, no certificate or degree",UK,White,CL5,CL1,CL0,CL0,CL4,CL5,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0
3,0,Professional certificate/ diploma,UK,White,CL5,CL0,CL1,CL4,CL5,CL2,CL6,CL0,CL0,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
3,1,University degree,UK,White,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
3,1,Professional certificate/ diploma,USA,White,CL5,CL0,CL0,CL0,CL4,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
3,1,Doctorate degree,UK,White,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
3,0,Masters degree,UK,White,CL5,CL0,CL1,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
3,1,Left school at 18 years,UK,White,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
